5,7,11,20,26,31
5,9,11,20,26,37
9,11,19,22,26,41
5,20,21,26,37,43
1,9,16,19,22,43
1,16,21,22,26,43
1,7,22,26,31,43
5,7,22,28,38,43
1,20,26,28,31,33
11,20,26,28,37,41
11,19,26,28,31,37
1,9,20,28,31,43
1,5,16,26,28,37
5,9,11,16,22,43
1,9,11,22,28,43
1,11,19,22,28,41
5,9,20,22,37,43
16,19,22,26,31,43
7,9,19,22,26,43
1,5,9,22,26,37
1,5,22,26,31,41
4,20,26,28,31,43
5,16,20,31,41,43
1,20,21,28,41,43
1,7,26,28,37,43
1,5,20,28,31,41
1,16,20,21,26,28
11,16,19,22,28,43
9,11,19,20,22,28
1,9,11,20,22,41
7,16,19,20,26,43
9,19,20,21,26,43
5,16,19,26,37,43
9,19,20,22,26,37
1,9,20,22,26,31
5,7,19,20,26,37
5,9,19,20,26,41
1,7,19,20,26,31
1,4,16,20,28,43
1,7,20,28,38,43
1,5,16,21,28,43
5,7,20,21,22,28
5,20,26,28,31,37
1,5,21,22,28,37
1,19,21,26,28,37
1,11,21,26,28,33
5,20,28,31,38,43
1,20,28,33,37,43
5,7,11,22,28,37
7,20,26,28,41,43
1,16,20,22,28,37
1,11,16,20,37,41
1,11,16,20,28,31
7,11,21,22,26,28
5,11,16,21,26,28
7,20,22,28,37,43
1,16,20,21,31,43
5,20,22,28,37,41
1,7,20,22,28,31
1,16,19,20,31,37
5,16,20,26,28,41
5,19,22,28,31,37
9,11,16,19,26,43
1,9,16,22,26,43
4,5,20,28,41,43
1,3,20,28,31,43
4,7,19,20,22,28
1,4,20,26,28,37
1,5,26,28,33,37
7,11,20,28,31,43
11,21,26,28,37,43
11,19,20,28,31,37
11,19,26,28,37,41
1,9,11,26,28,37
5,16,20,21,41,43
1,16,26,28,37,43
1,5,16,20,31,41
1,5,7,20,28,41
5,9,22,26,37,43
7,19,22,28,38,43
1,6,20,21,26,28
1,5,7,22,28,38
11,16,20,26,28,37
11,20,21,26,28,31
16,20,22,28,31,43
19,20,21,28,31,43
5,7,16,20,28,43
1,9,20,28,41,43
5,7,21,26,28,43
1,7,26,28,31,43
1,9,16,20,26,28
5,7,16,22,26,28
1,5,16,26,28,31
1,5,21,26,28,41
20,21,22,26,37,43
7,9,19,20,26,43
5,7,16,19,26,43
5,7,19,20,26,31
5,9,19,20,26,37
1,9,19,22,26,41
1,16,20,28,33,43
4,5,20,22,28,31
1,20,22,28,33,37
1,5,20,21,28,33
5,7,19,21,22,38
5,11,21,22,28,37
7,19,26,28,37,43
5,7,20,26,28,37
7,19,21,22,26,28
1,5,16,21,22,37
7,11,26,28,38,43
1,11,26,28,31,33
4,19,20,28,37,43
6,20,26,28,31,43
1,6,16,20,31,43
1,4,7,20,28,43
1,20,21,28,38,43
1,4,19,20,28,31
1,5,16,20,28,38
1,5,20,28,37,39
1,20,26,31,33,37
4,19,22,26,28,37
1,7,22,26,28,33
11,20,26,31,37,41
7,11,21,22,26,37
1,11,16,19,28,37
5,21,22,28,31,43
5,7,20,21,22,41
1,5,16,22,28,41
4,11,20,28,31,43
1,6,11,20,28,37
5,11,21,26,28,33
5,11,26,28,37,39
1,11,26,28,37,38
5,19,21,22,41,42
7,11,22,28,37,43
5,11,20,21,28,41
1,11,16,20,28,41
1,11,22,28,31,37
7,20,22,31,37,43
5,16,20,21,31,43
5,20,21,28,37,43
9,20,26,28,41,43
5,7,16,22,28,43
1,7,21,22,28,43
5,16,26,28,41,43
5,16,20,21,22,28
5,20,22,31,37,41
1,7,16,20,22,37
1,16,20,26,37,41
5,7,19,22,28,41
1,19,22,28,37,41
4,5,16,20,28,43
5,20,28,31,39,43
1,6,20,21,41,43
1,20,28,30,37,43
1,20,28,31,42,43
5,7,21,22,38,43
1,5,6,20,28,41
7,19,22,26,28,38
11,16,20,31,37,43
7,11,20,21,28,43
7,11,19,20,28,37
11,19,21,22,28,37
7,11,22,26,28,31
1,11,21,26,28,41
1,7,16,20,41,43
1,16,20,21,37,43
1,7,9,20,28,43
1,7,16,26,28,43
7,19,20,22,37,41
7,19,20,22,28,31
1,20,21,22,28,37
5,19,20,21,28,31
1,9,19,20,28,37
5,7,16,19,22,37
1,16,19,21,22,37
5,21,22,26,28,37
1,16,22,26,28,37
11,20,26,28,33,37
1,11,16,26,33,37
4,7,20,26,28,43
1,3,20,28,41,43
4,5,22,28,31,43
1,5,16,28,38,43
1,21,26,28,33,43
4,5,20,22,28,37
1,16,20,22,28,33
4,19,20,26,28,31
1,7,20,26,28,38
1,4,20,21,26,28
1,20,26,28,37,39
1,20,26,28,33,41
4,5,19,21,22,41
1,5,21,22,28,38
1,5,22,28,31,33
1,5,16,21,26,33
9,11,20,28,31,43
11,16,26,28,37,43
7,11,26,28,41,43
5,11,16,20,28,37
7,11,16,20,26,28
1,11,20,28,31,41
11,19,21,26,28,31
9,11,19,26,28,37
20,21,22,28,31,43
16,19,20,28,37,43
16,19,20,31,41,43
7,19,20,28,41,43
5,16,22,28,41,43
5,16,20,22,31,41
5,16,19,20,37,41
1,19,20,21,28,41
1,5,9,20,28,41
7,19,21,22,26,37
1,7,22,26,28,31
1,16,19,21,26,28
1,11,28,37,38,43
5,7,11,22,28,38
7,11,21,22,26,33
4,11,22,26,28,37
1,11,22,28,33,37
1,4,11,19,28,37
7,20,22,31,38,43
5,20,21,28,38,43
5,6,20,28,41,43
1,16,20,31,38,43
3,5,7,22,28,43
5,7,22,38,41,43
1,5,6,21,28,43
4,19,20,22,28,41
4,5,20,26,28,41
1,5,16,20,31,33
5,7,19,21,22,30
1,16,19,21,22,33
1,7,19,22,28,38
4,5,21,22,26,28
1,5,22,28,37,39
11,16,20,28,41,43
5,11,16,21,26,41
5,11,16,26,28,31
1,11,16,26,37,41
5,7,16,20,41,43
5,9,16,20,28,43
7,21,22,26,28,43
7,19,26,28,31,43
5,16,21,26,28,43
1,9,26,28,37,43
5,16,19,20,28,31
5,16,22,26,28,37
1,21,22,26,28,37
5,19,21,26,28,41
1,5,7,26,28,41
7,11,20,28,38,43
11,20,26,31,33,37
1,11,16,20,33,37
1,11,20,21,28,33
7,11,19,21,22,24
4,7,11,19,22,37
5,11,21,26,28,38
1,7,11,26,28,33
4,7,19,20,28,43
1,16,20,21,33,43
1,7,20,28,33,43
1,9,20,28,38,43
7,19,21,22,38,43
1,5,28,38,41,43
1,16,26,28,38,43
4,19,20,22,31,37
1,7,20,21,22,33
1,20,22,28,37,38
1,20,22,33,37,41
4,5,19,20,28,37
