4,5,20,22,24,33
5,8,23,32,33,35
1,14,23,24,29,41
1,5,18,35,36,37
11,14,18,23,24,35
5,10,24,26,27,35
4,11,19,20,29,40
2,19,26,28,35,36
5,20,22,28,29,40
8,19,23,29,30,35
5,6,23,29,39,42
17,18,23,26,35,36
7,15,23,24,36,43
2,3,11,22,24,35
1,6,18,23,24,26
4,19,23,28,29,33
5,22,24,29,30,32
1,23,24,28,31,36
3,18,20,22,23,36
2,10,22,35,42,43
10,11,22,24,32,37
1,10,23,24,30,37
7,19,23,24,30,33
1,19,28,29,35,42
13,19,20,23,24,37
5,10,20,22,41,42
1,2,10,29,40,43
1,2,24,26,36,41
6,19,23,32,33,42
2,6,23,29,30,43
8,19,20,22,32,35
5,16,17,26,29,36
1,11,28,32,35,36
5,6,23,24,28,38
1,6,10,11,31,36
7,11,19,20,36,37
1,5,20,36,40,41
2,11,20,24,42,43
1,11,20,29,41,42
7,19,22,27,35,36
13,14,19,22,24,35
5,6,13,24,40,43
5,6,11,20,24,31
3,23,32,33,36,43
1,2,10,23,33,42
8,11,20,26,28,29
5,18,19,24,29,38
2,11,31,35,36,43
6,16,17,23,36,43
1,5,6,13,35,42
1,20,22,31,36,37
10,13,19,20,40,43
5,11,29,30,31,36
17,18,19,29,36,43
10,18,19,24,35,43
5,6,10,22,24,39
1,20,23,30,31,35
8,19,26,29,36,37
4,17,23,24,35,43
1,22,24,35,41,42
5,16,19,33,36,37
7,20,23,24,26,40
11,13,14,23,29,36
6,7,19,36,38,43
5,10,22,31,32,36
1,5,27,28,33,36
10,18,19,22,33,40
7,8,20,23,35,43
10,11,18,26,29,40
5,8,10,28,29,43
8,11,15,23,35,36
6,15,19,23,24,39
10,11,17,24,40,43
10,19,20,26,35,37
2,5,6,18,33,43
1,2,6,22,29,42
3,4,22,26,35,36
1,6,16,26,36,37
11,20,26,31,32,36
14,15,19,24,29,43
10,17,22,23,30,36
1,5,6,10,33,41
5,6,26,28,33,42
1,2,5,24,29,39
7,22,24,26,27,29
1,10,14,24,42,43
6,11,19,20,26,42
1,13,14,33,36,43
6,17,18,20,26,43
1,13,16,19,35,36
5,6,11,28,36,39
6,7,11,22,36,40
1,10,17,36,37,43
1,19,24,31,32,35
5,10,11,33,37,40
1,19,20,24,28,38
11,14,15,22,24,36
6,11,20,22,29,30
10,22,26,29,30,35
1,18,20,26,27,33
17,18,22,33,35,43
8,13,23,24,33,43
6,8,26,32,33,43
8,10,19,20,23,41
15,16,22,24,26,35
8,11,19,29,32,33
1,16,17,22,33,36
1,22,24,30,31,33
1,6,11,18,32,33
3,19,20,24,32,43
5,18,29,30,35,43
5,10,26,36,39,40
5,10,11,17,35,42
8,10,11,22,35,38
5,6,8,22,35,37
1,16,18,19,20,29
3,4,11,24,26,29
11,24,29,31,32,43
1,11,29,30,33,40
2,3,19,24,26,33
1,3,8,35,36,43
2,10,11,22,36,39
6,10,23,26,41,42
1,14,15,26,33,35
15,19,20,22,36,40
5,15,16,20,24,43
10,20,22,23,27,32
10,19,26,28,29,32
6,11,19,24,40,41
19,20,26,31,33,40
3,4,22,29,33,43
5,11,15,32,33,36
7,8,11,33,36,43
6,23,27,28,33,43
5,13,14,20,29,43
4,5,20,26,35,40
6,8,19,20,28,43
5,7,11,35,36,38
3,5,10,36,42,43
2,10,11,19,24,30
1,10,11,18,20,37
13,22,26,28,29,36
2,19,24,36,37,43
6,11,23,31,32,35
14,19,20,26,29,41
1,11,20,24,39,40
11,17,22,29,36,37
4,11,19,35,36,41
6,22,30,31,36,43
3,11,26,32,33,35
6,11,13,36,42,43
1,6,22,36,38,39
1,2,11,20,28,33
7,20,22,36,42,43
8,10,11,23,29,39
1,4,5,24,28,35
4,20,24,26,27,43
1,14,18,19,24,33
5,10,17,18,22,29
14,15,20,23,33,43
6,7,11,26,33,37
10,13,26,33,42,43
1,6,7,20,23,41
1,8,19,20,33,39
16,17,20,23,26,33
5,11,28,29,33,38
5,11,13,14,24,33
1,11,15,16,20,36
1,5,14,15,29,36
2,5,22,33,35,40
2,11,26,29,35,42
1,5,16,20,33,35
1,18,23,29,35,38
1,10,20,32,35,43
2,22,27,33,36,43
8,23,27,29,36,43
10,15,19,23,35,42
1,10,20,22,33,38
1,17,19,24,29,40
2,11,23,30,33,35
3,19,22,33,35,42
1,6,18,31,35,43
10,18,23,26,28,33
5,14,24,26,29,42
10,13,22,24,38,43
2,10,22,26,33,37
6,8,20,23,26,37
7,20,26,29,33,43
16,19,26,29,33,35
2,5,13,20,22,36
6,11,19,27,32,36
6,8,22,29,38,43
11,13,16,24,35,43
2,6,24,26,31,43
1,10,19,30,33,35
2,11,14,29,33,43
3,5,18,26,29,33
11,18,22,24,33,38
11,16,18,20,26,35
8,10,20,22,37,43
3,6,23,35,40,43
1,6,11,24,38,43
11,20,23,31,33,42
4,23,26,33,35,42
1,6,19,30,36,41
5,11,24,32,35,39
1,7,24,26,35,37
6,19,22,24,31,42
1,6,8,22,28,33
3,20,22,26,29,42
7,11,20,22,24,41
5,10,18,20,31,43
1,8,11,29,36,38
1,10,18,23,36,41
5,10,15,35,40,43
5,11,18,20,29,39
8,13,20,26,36,43
3,11,24,27,36,43
1,8,11,33,35,42
6,11,16,20,40,43
14,19,22,27,29,33
6,13,23,26,31,33
10,13,19,26,36,41
8,24,26,29,35,43
5,16,29,33,40,43
5,15,24,26,33,40
3,11,20,23,29,38
4,13,20,22,35,43
1,7,22,29,36,41
1,10,26,31,35,42
5,17,30,33,36,43
1,5,10,29,32,42
2,6,19,23,35,37
1,10,13,24,26,40
4,11,19,24,33,42
14,17,20,22,24,43
1,6,11,30,35,37
3,10,24,26,28,43
18,20,22,29,32,43
11,13,22,24,29,40
3,15,20,23,26,35
2,10,20,26,41,43
4,6,26,29,40,43
3,5,24,35,38,43
5,10,13,16,22,35
5,8,20,33,38,43
5,11,17,20,27,36
10,14,17,23,29,43
6,17,22,26,36,41
4,19,24,26,35,38
5,15,20,22,35,39
6,11,18,29,41,43
1,7,19,24,36,39
8,10,19,30,36,43
6,13,22,24,26,37
1,8,18,29,33,43
6,14,19,33,40,43
5,8,11,20,35,41
1,6,20,26,28,31
1,5,10,30,36,38
10,19,24,26,39,42
1,6,8,23,29,32
3,11,18,20,33,43
17,22,24,26,33,42
1,4,14,29,35,43
2,10,19,31,33,43
1,5,20,29,31,38
1,5,14,20,24,37
1,18,22,24,29,37
6,13,19,32,35,43
1,6,8,26,35,38
5,8,10,22,27,33
6,10,15,19,26,40
6,11,13,22,35,41
1,6,19,24,27,37
7,10,23,33,40,43
1,13,16,20,22,24
6,11,13,20,23,27
14,16,22,29,36,43
5,11,16,24,29,37
6,10,13,19,23,30
1,6,15,17,22,35
1,4,20,22,29,39
16,20,22,31,33,43
11,15,24,30,33,43
16,18,24,26,33,43
1,4,6,19,29,38
1,5,8,10,35,39
3,6,10,18,22,43
1,6,16,19,31,33
5,15,26,29,32,35
1,10,26,29,37,41
10,22,24,26,31,41
1,10,17,22,24,27
2,5,20,26,30,33
10,20,23,26,31,38
1,8,10,22,29,31
8,10,16,23,26,35
11,14,19,29,35,38
1,11,14,17,20,35
1,10,16,19,24,41
1,3,5,24,33,42
17,19,24,28,33,43
4,6,11,22,31,33
1,6,10,16,23,39
11,19,28,33,35,40
10,14,22,33,41,43
1,3,6,22,24,40
6,8,11,16,19,35
4,6,16,19,24,43
1,4,10,28,33,43
11,20,28,30,35,43
15,22,26,29,33,39
6,15,26,35,37,43
2,6,11,19,29,31
6,11,14,26,29,32
1,10,14,19,29,39
10,16,26,29,38,43
4,10,17,19,22,35
1,10,14,23,27,35
7,10,13,20,22,26
3,6,11,19,30,33
5,10,13,19,28,33
5,10,14,16,26,33
1,15,17,20,24,26
4,11,16,23,29,35
20,22,26,28,33,41
3,6,17,19,26,35
4,8,10,19,26,33
14,20,26,31,35,43
6,11,17,22,24,28
10,22,27,29,39,43
6,16,22,35,39,43
1,3,6,26,29,39
1,6,10,15,30,43
10,17,26,35,39,43
1,6,23,24,33,35
6,19,23,29,33,36
5,6,23,33,35,36
5,20,23,29,33,36
1,6,20,23,35,36
6,20,23,26,33,36
5,10,23,24,29,35
1,20,23,24,29,33
10,19,23,24,29,36
1,6,22,33,35,36
19,20,23,29,35,36
2,22,23,24,33,35
6,20,22,23,33,35
5,6,23,24,29,36
6,19,20,23,24,29
6,22,23,24,29,33
6,11,23,24,33,36
10,20,23,24,29,43
10,20,22,23,24,35
6,11,20,23,29,36
5,20,23,24,33,35
6,19,23,24,35,36
5,22,24,29,33,35
19,20,22,24,29,35
6,11,26,33,35,36
11,20,23,24,29,35
6,20,23,24,26,35
5,10,23,24,33,36
6,20,23,24,33,43
10,11,23,24,29,33
6,10,22,23,33,36
20,23,24,26,29,36
2,23,26,29,33,36
1,6,20,33,36,43
1,6,26,29,33,36
1,19,20,29,33,36
1,10,23,29,33,36
6,22,24,26,33,35
1,2,23,33,35,36
2,19,23,24,29,35
10,20,22,23,29,36
10,19,23,24,33,35
5,20,22,29,35,36
11,19,20,24,29,36
5,6,20,29,36,43
6,22,23,29,35,36
5,10,20,23,35,36
10,11,20,23,24,36
6,18,23,26,33,35
10,19,22,24,29,33
11,20,23,33,35,36
5,6,20,23,29,35
1,23,24,29,35,36
10,11,24,26,29,36
6,23,24,29,35,43
1,6,20,26,33,35
5,19,24,29,33,36
6,11,19,29,33,36
