2,11,12,22,25,26
2,18,22,25,26,37
1,2,22,26,28,31
1,6,11,29,33,42
11,19,20,29,38,43
2,13,22,25,26,35
1,6,19,22,35,38
1,2,5,13,35,42
11,21,22,26,33,35
2,13,22,26,28,37
1,5,16,21,34,38
1,18,19,22,28,40
19,20,22,26,29,37
5,11,14,26,28,37
2,7,22,26,33,35
1,7,18,22,26,37
1,22,28,35,37,43
1,11,13,21,26,28
11,16,18,19,37,43
1,3,22,26,28,43
1,13,16,22,31,35
1,5,22,35,37,38
2,16,19,22,35,37
4,11,21,26,28,37
2,6,22,26,35,43
1,6,11,26,28,30
2,19,22,26,28,39
11,12,19,26,28,38
11,16,19,22,24,40
1,19,21,22,26,42
1,11,19,22,26,38
5,11,16,22,26,37
5,7,21,22,26,28
1,2,26,28,33,40
5,11,19,21,40,42
1,5,16,21,37,42
1,5,16,22,30,42
1,6,16,19,22,33
2,5,21,22,26,40
11,19,26,30,40,42
1,7,16,21,22,42
11,16,19,21,22,42
1,5,16,26,28,42
2,11,22,26,37,40
5,11,16,19,26,40
1,19,22,24,35,43
1,19,26,29,33,42
5,19,22,40,42,43
1,11,22,24,26,42
2,5,11,26,33,37
1,10,11,19,26,33
1,16,22,26,33,39
1,16,19,25,26,43
1,16,18,26,42,43
1,5,12,16,26,37
1,19,21,26,40,43
5,16,21,26,28,43
1,11,18,24,26,28
1,5,16,22,37,39
1,11,26,28,31,37
1,16,19,26,30,37
1,16,21,28,42,43
11,19,24,26,42,43
1,16,19,33,37,38
1,11,16,21,41,42
11,16,19,38,40,43
5,13,19,21,28,42
1,16,28,33,38,43
1,18,19,22,26,43
1,6,16,22,38,43
1,5,19,24,40,42
11,18,19,26,37,41
1,19,20,21,37,42
1,16,21,26,33,37
4,11,16,19,22,43
11,16,19,28,37,42
2,11,19,26,37,43
1,2,11,19,25,42
2,22,26,28,33,43
1,11,18,22,33,37
11,13,16,21,26,42
5,16,19,21,24,42
11,20,22,26,37,42
11,16,22,26,30,43
1,6,11,19,22,40
3,18,22,26,37,40
1,10,16,19,40,42
5,11,18,19,37,40
11,19,26,28,30,37
1,4,5,22,28,43
1,11,21,22,35,38
2,11,13,19,22,43
1,19,28,33,37,40
1,2,26,28,37,42
1,19,26,28,41,43
1,2,22,24,26,37
1,22,26,29,33,37
1,16,18,20,26,29
1,13,16,18,19,37
1,2,4,22,33,42
1,4,22,26,29,42
1,2,3,22,35,37
18,19,22,28,37,42
1,10,22,33,35,37
1,11,19,30,37,40
2,16,22,33,35,38
1,22,33,35,41,42
11,14,19,26,40,43
2,5,11,18,22,37
1,19,20,29,37,40
1,18,19,21,37,40
1,6,19,33,38,42
1,5,21,28,32,42
2,11,26,33,35,38
2,5,19,22,28,35
1,11,20,28,29,37
1,16,18,28,37,42
1,5,22,35,40,42
5,18,19,20,29,42
2,19,21,26,40,42
1,22,26,35,37,40
1,22,25,26,28,37
1,6,13,28,33,35
13,22,26,28,35,42
1,5,21,33,34,42
4,5,21,26,28,29
5,21,25,26,34,42
16,19,26,28,33,37
1,6,22,33,37,43
1,2,13,33,35,40
5,16,19,28,32,42
1,15,22,26,28,43
4,20,22,28,29,37
19,26,28,29,30,33
2,11,13,25,26,28
2,11,25,26,38,43
3,11,18,26,33,37
5,19,22,26,38,40
1,11,18,19,37,38
6,11,21,22,26,35
1,3,16,33,35,42
1,20,26,29,33,43
11,14,21,26,28,42
2,16,19,22,25,35
10,11,19,26,28,32
6,18,19,26,37,40
1,2,25,26,33,37
5,19,21,22,34,37
1,4,19,22,28,30
3,11,19,26,28,33
1,3,19,26,40,42
18,20,26,28,29,37
1,2,17,22,28,35
11,13,18,22,26,35
2,16,19,22,37,40
1,2,13,21,26,42
1,5,13,19,22,40
1,2,18,33,35,37
7,16,19,22,40,42
2,11,13,22,25,35
1,5,16,21,30,34
11,18,26,28,33,43
5,26,28,29,33,42
2,13,22,26,35,40
1,11,19,28,38,40
1,9,16,19,22,33
1,6,11,26,28,33
1,7,11,16,26,37
1,16,19,26,33,40
3,11,16,26,28,42
1,11,19,22,28,42
1,2,22,28,33,38
2,11,16,21,26,38
1,11,24,26,33,37
1,16,19,26,28,38
1,11,12,22,26,28
1,16,19,22,28,40
1,16,21,22,26,42
1,5,19,38,40,42
5,19,26,28,38,42
1,2,16,22,33,37
1,5,16,22,28,37
1,6,11,19,26,42
1,16,19,22,30,42
1,11,19,21,40,42
5,19,21,22,40,42
1,6,16,24,33,37
1,2,11,26,33,42
2,5,11,22,26,42
1,11,22,26,37,42
3,18,26,28,37,40
1,18,26,37,38,43
1,2,11,22,33,41
1,13,16,19,24,42
1,19,20,40,42,43
11,19,26,28,31,40
1,6,19,22,40,42
11,18,26,28,30,37
1,19,21,22,26,33
1,11,21,22,38,43
1,16,19,24,37,43
1,7,11,16,28,43
1,7,11,16,33,42
1,16,18,22,40,43
3,5,11,18,26,43
11,20,21,26,37,42
1,4,19,22,25,42
1,13,16,26,33,42
2,7,19,22,26,28
2,11,16,22,38,43
11,14,22,26,28,43
1,11,26,38,39,43
2,11,13,19,26,40
16,18,19,26,37,43
1,12,19,22,42,43
1,11,21,26,41,42
1,11,15,16,22,38
1,16,18,19,21,37
5,11,13,22,26,43
2,5,13,19,21,42
1,16,19,21,24,40
5,11,19,26,30,40
1,5,16,18,21,43
1,6,11,16,33,39
2,11,22,25,26,40
11,16,19,22,33,43
1,16,20,26,37,38
1,5,16,25,28,42
1,4,11,22,33,43
4,5,19,21,22,26
11,13,22,26,28,37
11,16,22,37,42,43
1,16,22,25,38,43
5,11,16,19,22,24
10,11,18,22,26,37
